"company_type","name","type","dia_chi","street","street2","city","zip","country_id","vat","function","phone","email","title","user_id","company_id","pricelist","property_account_payable_id","property_account_receivable_id"
"person","Đỗ Long Hiệp","contact","số 465, hẻm 59, đường Lê Thương Nguyên, phường Yết Kiêu, quận Hà Đông, thành phố Hà Nội","số 465, hẻm 59","đường Lê Thương Nguyên, phường Yết Kiêu, quận Hà Đông","Hà Nội","100000","84","","Chủ shop","0887852553","dolonghiep@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Canh Gia Uyển","contact","số 700, hẻm 78, đường Vũ Thoa Nhã, phường Lê Đại Hành, quận Hai Bà Trưng, thành phố Hà Nội","số 700, hẻm 78","đường Vũ Thoa Nhã, phường Lê Đại Hành, quận Hai Bà Trưng","Hà Nội","100000","84","","Chủ shop","0920085727","phamcanhgiauyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tâm","contact","số 883, đường Phí Mỹ Lạc, phường 15, quận Tân Bình, thành phố Hồ Chí Minh","số 883, đường Phí Mỹ Lạc","phường 15, quận Tân Bình","Hồ Chí Minh","700000","84","","Chủ shop","0995296065","nguyentam@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Uy Lam","contact","số 45, xóm 10, thôn 5, xã Yên Mỹ, huyện Thanh Trì, thành phố Hà Nội","số 45, xóm 10","thôn 5, xã Yên Mỹ, huyện Thanh Trì","Hà Nội","100000","84","","Chủ shop","0891191274","nguyenuylam@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Tôn Ân","contact","số 41, đường Nguyễn Quế Lâm, phường Trại Chuối, quận Hồng Bàng, thành phố Hải Phòng","số 41, đường Nguyễn Quế Lâm","phường Trại Chuối, quận Hồng Bàng","Hải Phòng","180000","84","","Chủ shop","0935381225","tonan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phí Ðan Trụ Phượng","contact","số 608, đường Nguyễn Hưng Cao, phường Nhật Tân, quận Tây Hồ, thành phố Hà Nội","số 608, đường Nguyễn Hưng Cao","phường Nhật Tân, quận Tây Hồ","Hà Nội","100000","84","","Chủ shop","0903739518","phiðantruphuong@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Loan Hạnh","contact","số 57, hẻm Nhi Hiểu, đường Trần Trác Phúc, phường Bình Hưng Hòa B, quận Bình Tân, thành phố Hồ Chí Minh","số 57, hẻm Nhi Hiểu","đường Trần Trác Phúc, phường Bình Hưng Hòa B, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0937819381","phanloanhanh@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Tiên Hoán Kiết","contact","số 785, xóm Công Phú, thôn 8, xã Tam Hưng, huyện Thủy Nguyên, thành phố Hải Phòng","số 785, xóm Công Phú","thôn 8, xã Tam Hưng, huyện Thủy Nguyên","Hải Phòng","180000","84","","Chủ shop","0983399077","phantienhoankiet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phan Thắng Hữu","contact","số 554, xóm 7, thôn Quyền Ðan, xã Kim Lũ, huyện Sóc Sơn, thành phố Hà Nội","số 554, xóm 7","thôn Quyền Ðan, xã Kim Lũ, huyện Sóc Sơn","Hà Nội","100000","84","","Chủ shop","0942237726","phanthanghuu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lý Thanh","contact","số 745, xóm Tuyền Hiền, thôn Toản Toàn, xã Đồng Tiến, huyện Ứng Hòa, thành phố Hà Nội","số 745, xóm Tuyền Hiền","thôn Toản Toàn, xã Đồng Tiến, huyện Ứng Hòa","Hà Nội","100000","84","","Chủ shop","0994244539","lythanh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Triều","contact","số 776, đường Võ Thịnh Thành, phường Cự Khối, quận Long Biên, thành phố Hà Nội","số 776, đường Võ Thịnh Thành","phường Cự Khối, quận Long Biên","Hà Nội","100000","84","","Chủ shop","0933672535","phamtrieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Tú","contact","số 989, xóm Ðoàn Quỳnh, thôn Chinh Đức, xã Liên Ninh, huyện Thanh Trì, thành phố Hà Nội","số 989, xóm Ðoàn Quỳnh","thôn Chinh Đức, xã Liên Ninh, huyện Thanh Trì","Hà Nội","100000","84","","Chủ shop","0938679000","nguyentu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ông Ánh Chính","contact","số 640, xóm 4, thôn 2, xã Kim An, huyện Thanh Oai, thành phố Hà Nội","số 640, xóm 4","thôn 2, xã Kim An, huyện Thanh Oai","Hà Nội","100000","84","","Chủ shop","0961602859","onganhchinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Cầm Khương Huyền","contact","số 878, đường Lỗ Thông Viết, phường Tân Tạo A, quận Bình Tân, thành phố Hồ Chí Minh","số 878, đường Lỗ Thông Viết","phường Tân Tạo A, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0960812263","camkhuonghuyen@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Phát Quyết","contact","số 815, xóm 2, thôn 7, xã Dương Hà, huyện Gia Lâm, thành phố Hà Nội","số 815, xóm 2","thôn 7, xã Dương Hà, huyện Gia Lâm","Hà Nội","100000","84","","Chủ shop","0946460572","huynhphatquyet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Quốc Nhật","contact","số 520, đường Trần Cung Kim, phường 15, quận Gò Vấp, thành phố Hồ Chí Minh","số 520, đường Trần Cung Kim","phường 15, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0935196052","nguyenquocnhat@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Phát Vân","contact","số 533, xóm Lam Hảo, thôn 5, xã Vĩnh Lộc B, huyện Bình Chánh, thành phố Hồ Chí Minh","số 533, xóm Lam Hảo","thôn 5, xã Vĩnh Lộc B, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0903732264","nguyenphatvan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Thương Xuân","contact","số 808, đường Nguyễn Trinh Ý, phường Tân Hưng Thuận, quận Quận 12, thành phố Hồ Chí Minh","số 808, đường Nguyễn Trinh Ý","phường Tân Hưng Thuận, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0961334495","hoangthuongxuan@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Xa Phong Phượng Ðinh","contact","số 395, đường Thành Bách, phường Hòa Khánh Nam, quận Liên Chiểu, thành phố Đà Nẵng","số 395, đường Thành Bách","phường Hòa Khánh Nam, quận Liên Chiểu","Đà Nẵng","550000","84","","Chủ shop","0880980778","xaphongphuongðinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Như","contact","số 313, xóm 1, thôn Toản Ánh, xã Phù Linh, huyện Sóc Sơn, thành phố Hà Nội","số 313, xóm 1","thôn Toản Ánh, xã Phù Linh, huyện Sóc Sơn","Hà Nội","100000","84","","Chủ shop","0937783447","nguyennhu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Phạm Ðăng","contact","số 776, đường Lèng Ðình Ánh, phường 1, quận Quận 6, thành phố Hồ Chí Minh","số 776, đường Lèng Ðình Ánh","phường 1, quận Quận 6","Hồ Chí Minh","700000","84","","Chủ shop","0992605921","phamðang@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Dương","contact","số 535, đường Trần Hội Quảng, phường 9, quận Gò Vấp, thành phố Hồ Chí Minh","số 535, đường Trần Hội Quảng","phường 9, quận Gò Vấp","Hồ Chí Minh","700000","84","","Chủ shop","0997091361","nguyenduong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Ðoàn Ðăng","contact","số 737, đường Vũ Diễm Khắc, phường Thượng Đình, quận Thanh Xuân, thành phố Hà Nội","số 737, đường Vũ Diễm Khắc","phường Thượng Đình, quận Thanh Xuân","Hà Nội","100000","84","","Chủ shop","0940111464","tranðoanðang@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Hoàng Dũng Công","contact","số 521, xóm Di Sơn, thôn Tú Hải, xã Trung An, huyện Củ Chi, thành phố Hồ Chí Minh","số 521, xóm Di Sơn","thôn Tú Hải, xã Trung An, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0891568987","nguyenhoangdungcong@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Kim","contact","số 273, đường Hoàng Uy Dương, phường Bình Hưng Hòa B, quận Bình Tân, thành phố Hồ Chí Minh","số 273, đường Hoàng Uy Dương","phường Bình Hưng Hòa B, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0997775458","nguyenkim@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Băng Vĩnh","contact","số 580, xóm An Mai, thôn 1, xã Thuần Mỹ, huyện Ba Vì, thành phố Hà Nội","số 580, xóm An Mai","thôn 1, xã Thuần Mỹ, huyện Ba Vì","Hà Nội","100000","84","","Chủ shop","0996507781","nguyenbangvinh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Hãn Hòa Phú","contact","số 357, hẻm 38, đường Huỳnh Luận Như, phường 6, quận Bình Thạnh, thành phố Hồ Chí Minh","số 357, hẻm 38","đường Huỳnh Luận Như, phường 6, quận Bình Thạnh","Hồ Chí Minh","700000","84","","Chủ shop","0948445532","tranhanhoaphu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Kỳ","contact","số 585, hẻm 22, đường Hoàng Lễ Lam, phường 13, quận Quận 8, thành phố Hồ Chí Minh","số 585, hẻm 22","đường Hoàng Lễ Lam, phường 13, quận Quận 8","Hồ Chí Minh","700000","84","","Chủ shop","0939067326","nguyenky@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thương","contact","số 283, đường Nhàn Cao, phường Hòa Hải, quận Ngũ Hành Sơn, thành phố Đà Nẵng","số 283, đường Nhàn Cao","phường Hòa Hải, quận Ngũ Hành Sơn","Đà Nẵng","550000","84","","Chủ shop","0886083184","nguyenthuong@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Vũ Yên Duệ Bội","contact","số 546, hẻm Giao Phước, đường Thiều Dung Diệu, phường Cầu Diễn, quận Nam Từ Liêm, thành phố Hà Nội","số 546, hẻm Giao Phước","đường Thiều Dung Diệu, phường Cầu Diễn, quận Nam Từ Liêm","Hà Nội","100000","84","","Chủ shop","0970937403","vuyendueboi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Võ Ái Bạch Ðăng","contact","số 177, đường Trần Cảnh Thịnh, phường Kim Sơn, thị xã Sơn Tây, thành phố Hà Nội","số 177, đường Trần Cảnh Thịnh","phường Kim Sơn, thị xã Sơn Tây","Hà Nội","100000","84","","Chủ shop","0993277846","voaibachðang@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Bằng Triều Bích","contact","số 986, đường Giao Phú, phường Khương Thượng, quận Đống Đa, thành phố Hà Nội","số 986, đường Giao Phú","phường Khương Thượng, quận Đống Đa","Hà Nội","100000","84","","Chủ shop","0992696375","tranbangtrieubich@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Ðức Trâm Tiến","contact","số 464, đường Nguyễn Tuấn Toàn, phường Minh Khai, quận Hai Bà Trưng, thành phố Hà Nội","số 464, đường Nguyễn Tuấn Toàn","phường Minh Khai, quận Hai Bà Trưng","Hà Nội","100000","84","","Chủ shop","0884265708","huynhðuctramtien@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Hồ","contact","số 968, đường Phạm Anh Thảo, phường Trung Mỹ Tây, quận Quận 12, thành phố Hồ Chí Minh","số 968, đường Phạm Anh Thảo","phường Trung Mỹ Tây, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0997553249","hoangho@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Dũng","contact","số 958, xóm Phong Dũng, thôn 2, xã An Phú, huyện Mỹ Đức, thành phố Hà Nội","số 958, xóm Phong Dũng","thôn 2, xã An Phú, huyện Mỹ Đức","Hà Nội","100000","84","","Chủ shop","0990990490","nguyendung@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Quế Sa Anh","contact","số 745, xóm Như Toàn, thôn 8, xã Tân Tiến, huyện An Dương, thành phố Hải Phòng","số 745, xóm Như Toàn","thôn 8, xã Tân Tiến, huyện An Dương","Hải Phòng","180000","84","","Chủ shop","0995331027","nguyenquesaanh@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Thạc Ðào Liên","contact","số 857, xóm 1, thôn 3, xã Tân An Hội, huyện Củ Chi, thành phố Hồ Chí Minh","số 857, xóm 1","thôn 3, xã Tân An Hội, huyện Củ Chi","Hồ Chí Minh","700000","84","","Chủ shop","0938554060","tranthacðaolien@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Triều Sỹ","contact","số 848, xóm 10, thôn 3, xã Hòa Ninh, huyện Hòa Vang, thành phố Đà Nẵng","số 848, xóm 10","thôn 3, xã Hòa Ninh, huyện Hòa Vang","Đà Nẵng","550000","84","","Chủ shop","0870529573","nguyentrieusy@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Bùi Nghiêm Phong Tôn","contact","số 454, hẻm 88, đường Nguyễn Vương Quế, phường Thạnh Lộc, quận Quận 12, thành phố Hồ Chí Minh","số 454, hẻm 88","đường Nguyễn Vương Quế, phường Thạnh Lộc, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0913502572","buinghiemphongton@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Hoàng Phụng Sỹ","contact","số 422, xóm 7, thôn 5, xã Thạnh An, huyện Vĩnh Thạnh, thành phố Cần Thơ","số 422, xóm 7","thôn 5, xã Thạnh An, huyện Vĩnh Thạnh","Cần Thơ","900000","84","","Chủ shop","0891587099","hoangphungsy@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Giang","contact","số 520, đường Linh Vạn, phường 3, quận Quận 8, thành phố Hồ Chí Minh","số 520, đường Linh Vạn","phường 3, quận Quận 8","Hồ Chí Minh","700000","84","","Chủ shop","0944019154","nguyengiang@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ứng Huỳnh Tuệ Tuệ","contact","số 832, đường Hoàng Nhàn Bảo, phường Bình Trị Đông A, quận Bình Tân, thành phố Hồ Chí Minh","số 832, đường Hoàng Nhàn Bảo","phường Bình Trị Đông A, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0932372326","unghuynhtuetue@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","H' Lý Kiết","contact","số 643, đường Nguyễn Nữ Tiến, phường Đông Khê, quận Ngô Quyền, thành phố Hải Phòng","số 643, đường Nguyễn Nữ Tiến","phường Đông Khê, quận Ngô Quyền","Hải Phòng","180000","84","","Chủ shop","0997753410","h'lykiet@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Thiếu","contact","số 927, hẻm Vĩnh Liên, đường Đan Trường, phường 15, quận Quận 8, thành phố Hồ Chí Minh","số 927, hẻm Vĩnh Liên","đường Đan Trường, phường 15, quận Quận 8","Hồ Chí Minh","700000","84","","Chủ shop","0999504431","tranthieu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Cung Khúc","contact","số 729, đường Nguyễn Quốc Hải, phường Thượng Đình, quận Thanh Xuân, thành phố Hà Nội","số 729, đường Nguyễn Quốc Hải","phường Thượng Đình, quận Thanh Xuân","Hà Nội","100000","84","","Chủ shop","0861093051","nguyencungkhuc@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Loan Phương Trí","contact","số 407, hẻm 68, đường Huỳnh Khải Thiếu, phường 9, quận Quận 6, thành phố Hồ Chí Minh","số 407, hẻm 68","đường Huỳnh Khải Thiếu, phường 9, quận Quận 6","Hồ Chí Minh","700000","84","","Chủ shop","0965979309","leloanphuongtri@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Quỳnh Uyển","contact","số 555, đường Nguyễn Ngọc Trúc, phường Phước Mỹ, quận Sơn Trà, thành phố Đà Nẵng","số 555, đường Nguyễn Ngọc Trúc","phường Phước Mỹ, quận Sơn Trà","Đà Nẵng","550000","84","","Chủ shop","0907246238","huynhquynhuyen@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Lê Ngà Chế","contact","số 523, đường Trần Liêm Gia, phường Sơn Kỳ, quận Tân Phú, thành phố Hồ Chí Minh","số 523, đường Trần Liêm Gia","phường Sơn Kỳ, quận Tân Phú","Hồ Chí Minh","700000","84","","Chủ shop","0931134610","lengache@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Sỹ","contact","số 100, xóm 9, thôn Uyển Vinh, xã Đắc Sở, huyện Hoài Đức, thành phố Hà Nội","số 100, xóm 9","thôn Uyển Vinh, xã Đắc Sở, huyện Hoài Đức","Hà Nội","100000","84","","Chủ shop","0880027272","nguyensy@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Bùi Ðào Lân Nhất","contact","số 463, xóm 7, thôn 1, xã Đa Phước, huyện Bình Chánh, thành phố Hồ Chí Minh","số 463, xóm 7","thôn 1, xã Đa Phước, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0946072121","buiðaolannhat@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Trần Hải Nhất Tâm","contact","số 725, đường Ngô Trinh Ý, phường 2, quận Quận 6, thành phố Hồ Chí Minh","số 725, đường Ngô Trinh Ý","phường 2, quận Quận 6","Hồ Chí Minh","700000","84","","Chủ shop","0929494941","tranhainhattam@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Vi Phúc","contact","số 670, đường Lê Luật Mai, phường Phương Canh, quận Nam Từ Liêm, thành phố Hà Nội","số 670, đường Lê Luật Mai","phường Phương Canh, quận Nam Từ Liêm","Hà Nội","100000","84","","Chủ shop","0978780144","nguyenviphuc@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Quế","contact","số 622, đường Nguyễn Canh Thủy, phường Phú Đô, quận Nam Từ Liêm, thành phố Hà Nội","số 622, đường Nguyễn Canh Thủy","phường Phú Đô, quận Nam Từ Liêm","Hà Nội","100000","84","","Chủ shop","0952857358","nguyenque@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Gia Triết Khả","contact","số 539, đường Hào Ngọc, phường Bình Hưng Hòa A, quận Bình Tân, thành phố Hồ Chí Minh","số 539, đường Hào Ngọc","phường Bình Hưng Hòa A, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0961817191","nguyengiatrietkha@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Thư","contact","số 969, đường Trần Hương Thủy, phường Long Hưng, quận Ô Môn, thành phố Cần Thơ","số 969, đường Trần Hương Thủy","phường Long Hưng, quận Ô Môn","Cần Thơ","900000","84","","Chủ shop","0901159123","nguyenthu@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Huỳnh Trung Thúy Bội","contact","số 382, xóm Ðào Khôi, thôn 10, xã Vĩnh Lộc A, huyện Bình Chánh, thành phố Hồ Chí Minh","số 382, xóm Ðào Khôi","thôn 10, xã Vĩnh Lộc A, huyện Bình Chánh","Hồ Chí Minh","700000","84","","Chủ shop","0999138229","huynhtrungthuyboi@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Ngô Tân","contact","số 316, xóm 8, thôn Hảo Bình, xã La Phù, huyện Hoài Đức, thành phố Hà Nội","số 316, xóm 8","thôn Hảo Bình, xã La Phù, huyện Hoài Đức","Hà Nội","100000","84","","Chủ shop","0999156512","ngotan@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Huyền Vũ","contact","số 825, hẻm 95, đường Thư Hải, phường Bình Hưng Hòa A, quận Bình Tân, thành phố Hồ Chí Minh","số 825, hẻm 95","đường Thư Hải, phường Bình Hưng Hòa A, quận Bình Tân","Hồ Chí Minh","700000","84","","Chủ shop","0932550013","nguyenhuyenvu@gmail.com","Chị","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
"person","Nguyễn Ẩn Bình Quyết","contact","số 219, đường Lan Minh, phường Thạnh Lộc, quận Quận 12, thành phố Hồ Chí Minh","số 219, đường Lan Minh","phường Thạnh Lộc, quận Quận 12","Hồ Chí Minh","700000","84","","Chủ shop","0975219257","nguyenanbinhquyet@gmail.com","Anh","Admin UIT.IS336.L12.4","UIT.IS336.L12.4","Bảng giá niêm yết 1","331 Tài khoản phải trả thương mại","131 Khoản phải thu của khách hàng"
